person_id,name,gender,age,id_card,insurance_type,region,register_date,status,etl_date
P202302713,曾磊,男,130,4.1010519661023014e+17,城乡居民,郑州市,2022-01-11,在保,2026-07-02
P202300993,周海涛,男,45,4.1010319790119994e+17,城乡居民,新乡市,2023-12-14,在保,2026-07-02
P202302191,胡芳,女,21,4.1030220030918125e+17,城乡居民,平顶山市,2022-02-24,在保,2026-07-02
P202303763,董浩然,男,35,4.103021989081681e+17,灵活就业,开封市,2021-02-26,在保,2026-07-02
P202303598,,男,68,4.1050219561003757e+17,城镇职工,郑州市,2020-03-19,在保,2026-07-02
P202301319,叶斌,男,39,4.1010319850811654e+17,城乡居民,鹤壁市,2021-01-09,在保,2026-07-02
P202301864,何飞,男,18,4.1010320060711795e+17,城乡居民,漯河市,2020-12-05,在保,2026-07-02
P202302344,刘莉,女,40,4.101051984030349e+17,城镇职工,商丘市,2020-03-21,在保,2026-07-02
P202302450,贾玲,女,37,4.101051987090313e+17,灵活就业,郑州市,2023-07-15,在保,2026-07-02
P202302137,魏晓红,女,51,4.1010319730916166e+17,城镇职工,漯河市,2023-08-09,在保,2026-07-02
P202301066,苏国强,男,29,4.101061995090697e+17,城乡居民,新乡市,2020-07-09,在保,2026-07-02
P202302465,马霞,女,65,4.1050219590311245e+17,城镇职工,鹤壁市,2022-03-19,停保,2026-07-02
P202304228,梁娜,女,57,4.10104196709081e+17,城乡居民,漯河市,2020-09-08,退保,2026-07-02
P202302622,冯雪,女,64,4.101061960021614e+17,城乡居民,开封市,2020-01-16,在保,2026-07-02
P202300078,苏涛,男,44,4.101031980030818e+17,城镇职工,洛阳市,2020-11-16,在保,2026-07-02
P202302899,徐建华,男,44,4.102021980062653e+17,灵活就业,南阳市,2022-08-01,在保,2026-07-02
P202301315,彭志强,男,50,4.101021974101488e+17,城镇职工,许昌市,2022-06-25,在保,2026-07-02
P202304417,苏强,男,54,4.101051970032325e+17,城乡居民,周口市,2022-07-28,在保,2026-07-02
P202300873,宋佳慧,女,25,4.1010519990725965e+17,城镇职工,新乡市,2022-06-17,在保,2026-07-02
P202303851,傅秀兰,女,40,4.101041984092232e+17,城镇职工,商丘市,2020-02-26,在保,2026-07-02
P202304837,赵波,男,41,4.101051983032831e+17,城乡居民,鹤壁市,2024-02-23,在保,2026-07-02
P202302966,董芳,女,45,4.104021979020941e+17,城镇职工,信阳市,2023-07-21,在保,2026-07-02
P202303392,王建华,男,35,4.101061989032121e+17,城乡居民,漯河市,2020-03-10,在保,2026-07-02
P202302561,孙建华,男,31,4.1010519931001306e+17,灵活就业,平顶山市,2021-05-08,退保,2026-07-02
P202304947,邓浩然,男,36,4.1010619880420576e+17,城镇职工,安阳市,2022-12-21,在保,2026-07-02
P202302636,沈梦瑶,女,69,4.1010619550605536e+17,城镇职工,平顶山市,2023-01-17,在保,2026-07-02
P202303531,李欣怡,女,76,4.105021948081144e+17,城镇职工,郑州市,2022-09-11,在保,2026-07-02
P202300376,蔡建华,男,36,4.104021988111252e+17,城乡居民,鹤壁市,2020-12-14,在保,2026-07-02
P202301909,马涛,男,28,4.101031996050294e+17,城镇职工,漯河市,2023-02-06,在保,2026-07-02
P202304377,吴桂英,女,7,4.1020220171005677e+17,城镇职工,新乡市,2023-08-05,在保,2026-07-02
P202304424,傅芳,女,67,4.104021957041641e+17,城乡居民,南阳市,2021-06-05,停保,2026-07-02
P202304028,曹紫薇,女,45,4.101021979110258e+17,城乡居民,驻马店市,2020-04-15,在保,2026-07-02
P202301605,杨强,男,41,4.101031983030446e+17,城乡居民,开封市,2024-01-20,在保,2026-07-02
P202301119,林佳慧,女,53,4.103021971071399e+17,城乡居民,漯河市,2021-06-19,停保,2026-07-02
P202303678,徐娟,女,47,4.1040219770127456e+17,城乡居民,南阳市,2020-03-01,在保,2026-07-02
P202303491,魏紫薇,女,44,4.107021980071917e+17,城镇职工,漯河市,2022-04-03,在保,2026-07-02
P202304914,王飞,男,52,4.107021972081247e+17,城乡居民,新乡市,2024-05-10,在保,2026-07-02
P202302959,罗文博,男,70,4.1010519540619475e+17,城镇职工,洛阳市,2020-04-14,在保,2026-07-02
P202301995,魏鹏,男,56,4.101031968112058e+17,灵活就业,安阳市,2021-03-27,在保,2026-07-02
P202300107,罗宇航,男,83,4.1070219410624134e+17,城镇职工,漯河市,2021-08-27,在保,2026-07-02
P202304400,贾玲,女,66,4.103021958090995e+17,城镇职工,新乡市,2020-10-28,在保,2026-07-02
P202302377,阎俊杰,男,43,4.107021981022258e+17,城乡居民,漯河市,2020-11-23,在保,2026-07-02
P202301343,袁嘉伟,男,57,4.105021967020677e+17,城乡居民,洛阳市,2022-09-28,在保,2026-07-02
P202300321,贾诗涵,女,51,4.102021973080924e+17,城乡居民,新乡市,2020-10-05,在保,2026-07-02
P202301620,程伟,男,70,4.10106195403223e+17,城镇职工,南阳市,2020-11-27,停保,2026-07-02
P202303714,曾辉,男,11,4.1050220130717824e+17,城镇职工,商丘市,2024-02-17,在保,2026-07-02
P202302061,胡桂英,女,65,4.104021959011896e+17,城乡居民,平顶山市,2020-06-10,停保,2026-07-02
P202302220,曹鹏,男,45,4.107021979030345e+17,城乡居民,郑州市,2020-04-13,在保,2026-07-02
P202301674,刘建国,男,33,4.105021991020855e+17,灵活就业,洛阳市,2021-11-25,在保,2026-07-02
P202300261,马欣怡,女,33,4.1040219911026246e+17,城乡居民,南阳市,2021-07-28,在保,2026-07-02
P202304462,邓晓红,女,83,4.107021941070882e+17,城镇职工,焦作市,2020-03-02,在保,2026-07-02
P202302040,萧飞,男,18,4.1050220060920486e+17,城乡居民,南阳市,2021-12-22,在保,2026-07-02
P202300902,周超,男,42,4.101051982031321e+17,城乡居民,新乡市,2024-01-25,在保,2026-07-02
P202303745,梁娜,女,32,4.1050219920219706e+17,灵活就业,平顶山市,2021-03-09,在保,2026-07-02
P202302027,何静,女,82,4.1070219420323834e+17,城镇职工,开封市,2024-02-12,退保,2026-07-02
P202304235,郑伟,男,21,4.1040220030507565e+17,城镇职工,新乡市,2021-08-13,退保,2026-07-02
P202301918,程建国,男,38,4.104021986100337e+17,灵活就业,焦作市,2023-04-26,在保,2026-07-02
P202301829,魏永强,男,48,4.1010319760319034e+17,城镇职工,焦作市,2023-12-13,在保,2026-07-02
P202301574,周芳,女,25,4.105021999082277e+17,城镇职工,驻马店市,2023-01-13,在保,2026-07-02
P202304439,于佳慧,女,43,4.1010219811106797e+17,城乡居民,南阳市,2023-10-27,停保,2026-07-02
P202304209,梁雪,女,34,4.103021990080733e+17,城镇职工,信阳市,2023-02-21,在保,2026-07-02
P202300225,蔡欣怡,女,41,,城乡居民,信阳市,2021-12-09,在保,2026-07-02
P202300724,刘玲,女,63,4.103021961042076e+17,灵活就业,许昌市,2023-03-30,在保,2026-07-02
P202304531,王芳,女,53,4.103021971092293e+17,城镇职工,洛阳市,2020-11-22,在保,2026-07-02
P202301142,高艳,女,74,4.103021950092681e+17,城乡居民,洛阳市,2023-04-07,在保,2026-07-02
P202302763,贾天宇,男,66,4.101061958060167e+17,城乡居民,驻马店市,2020-07-11,在保,2026-07-02
P202300847,萧波,男,55,4.10302196910201e+17,城乡居民,商丘市,2023-10-15,在保,2026-07-02
P202302552,薛淑珍,女,16,4.101062008032697e+17,灵活就业,开封市,2020-09-19,在保,2026-07-02
P202302929,韩雨彤,女,78,4.1070219460312794e+17,城乡居民,商丘市,2021-01-15,停保,2026-07-02
P202300118,宋浩然,男,28,4.107021996010988e+17,城镇职工,开封市,2023-01-11,在保,2026-07-02
P202300646,杨芳,女,45,4.1010319791221606e+17,城镇职工,南阳市,2023-11-21,在保,2026-07-02
P202300004,赵玉兰,女,77,4.107021947052604e+17,城乡居民,驻马店市,2020-09-12,退保,2026-07-02
P202304171,袁婷,女,22,4.10502200209046e+17,城镇职工,郑州市,2022-06-06,在保,2026-07-02
P202300468,徐波,男,63,4.101021961022715e+17,灵活就业,漯河市,2023-05-14,在保,2026-07-02
P202300006,杨语嫣,女,45,4.1010319790709466e+17,城镇职工,开封市,2022-01-28,在保,2026-07-02
P202300920,王丽,女,53,4.1010219710203795e+17,城乡居民,驻马店市,2022-05-03,在保,2026-07-02
P202302596,袁语嫣,女,9,4.101032015032142e+17,城乡居民,许昌市,2021-08-21,在保,2026-07-02
P202301064,傅波,男,18,4.1030220060126957e+17,城镇职工,南阳市,2020-09-20,停保,2026-07-02
P202302591,朱慧,女,72,4.101021952082317e+17,城镇职工,洛阳市,2021-07-14,在保,2026-07-02
P202300243,蒋慧,女,59,4.105021965091401e+17,城镇职工,驻马店市,2024-01-19,在保,2026-07-02
P202301161,黄芳,女,5,4.10102201905096e+17,城乡居民,安阳市,2020-06-22,在保,2026-07-02
P202302871,蔡玲,女,38,4.107021986051352e+17,城镇职工,南阳市,2024-03-10,在保,2026-07-02
P202303736,周桂英,女,47,4.1010419770404077e+17,城镇职工,安阳市,2020-08-11,在保,2026-07-02
P202302398,张玉兰,女,31,4.103021993051777e+17,城镇职工,许昌市,2022-12-27,在保,2026-07-02
P202303518,卢文彬,男,57,4.101021967041583e+17,城镇职工,安阳市,2023-02-08,停保,2026-07-02
P202303422,郭淑珍,女,48,4.101041976050831e+17,城乡居民,焦作市,2021-05-29,在保,2026-07-02
P202302564,朱秀英,女,54,4.10102197005016e+17,城镇职工,安阳市,2021-05-14,在保,2026-07-02
P202301606,贾桂英,女,32,4.1040219920714125e+17,城乡居民,许昌市,2023-04-18,在保,2026-07-02
P202304878,彭玲,女,57,4.101041967051213e+17,城乡居民,鹤壁市,2024-03-30,在保,2026-07-02
P202302325,宋萍,女,49,4.1010319751005184e+17,灵活就业,信阳市,2020-06-04,在保,2026-07-02
P202302710,丁萍,女,78,4.1030219460725466e+17,城镇职工,安阳市,2020-03-24,在保,2026-07-02
P202304443,曾桂英,女,59,4.104021965031162e+17,城镇职工,焦作市,2020-03-14,在保,2026-07-02
P202301313,周建国,男,75,4.10105194904086e+17,城镇职工,信阳市,2022-08-08,在保,2026-07-02
P202303449,郭斌,男,43,4.10106198105199e+17,城乡居民,郑州市,2022-04-07,在保,2026-07-02
P202303813,冯晨曦,男,34,4.10702199009158e+17,城乡居民,商丘市,2022-12-13,在保,2026-07-02
P202304703,朱浩然,男,61,4.1030219631021926e+17,城乡居民,郑州市,2024-04-07,停保,2026-07-02
P202302363,袁晓红,女,22,4.101062002041505e+17,城乡居民,许昌市,2022-02-07,在保,2026-07-02
P202301976,孙佳慧,女,43,4.102021981052805e+17,城乡居民,驻马店市,2020-10-09,在保,2026-07-02
P202303515,韩萍,女,57,4.1070219671109997e+17,城镇职工,许昌市,2020-06-09,在保,2026-07-02
P202301762,卢丽,女,63,4.1010519610602714e+17,城乡居民,漯河市,2020-03-02,在保,2026-07-02
P202302740,彭诗涵,女,65,4.101061959011886e+17,城乡居民,漯河市,2023-02-14,在保,2026-07-02
P202304707,郑浩,男,75,4.107021949100653e+17,灵活就业,洛阳市,2020-01-17,在保,2026-07-02
P202302473,周志强,男,35,4.104021989040796e+17,城镇职工,南阳市,2024-01-26,在保,2026-07-02
P202304008,曾海涛,男,38,4.101051986011241e+17,城镇职工,信阳市,2023-02-11,在保,2026-07-02
P202301494,李思琪,女,53,4.103021971090304e+17,城乡,周口市,2020-03-14,在保,2026-07-02
P202304207,萧军,男,58,4.1010419660525235e+17,城乡居民,南阳市,2022-05-16,在保,2026-07-02
P202302159,曹秀英,女,73,4.104021951121395e+17,城乡居民,周口市,2022-03-25,在保,2026-07-02
P202301170,何语嫣,女,65,4.101051959110615e+17,城乡居民,商丘市,2020-04-11,在保,2026-07-02
P202304562,李斌,男,80,4.101041944081493e+17,城镇职工,新乡市,2021-09-27,在保,2026-07-02
P202300233,董文博,男,50,4.1050219741227194e+17,城镇职工,安阳市,2022-02-11,在保,2026-07-02
P202300067,李慧,女,48,4.1010419760807366e+17,灵活就业,焦作市,2021-07-26,停保,2026-07-02
P202301604,林佳慧,女,35,4.101061989111121e+17,灵活就业,信阳市,2020-10-31,在保,2026-07-02
P202303284,苏文博,男,65,4.105021959031114e+17,城乡居民,开封市,2023-09-19,在保,2026-07-02
P202303597,孙文博,男,32,4.1070219921223046e+17,城乡居民,开封市,2021-02-28,在保,2026-07-02
P202300126,陈秀英,女,89,4.101031935070476e+17,城乡居民,平顶山市,,在保,2026-07-02
P202301297,邓慧,女,66,4.101031958070991e+17,灵活就业,洛阳市,2024-01-05,在保,2026-07-02
P202301977,徐芳,女,70,4.10502195404203e+17,城镇职工,开封市,2023-07-04,停保,2026-07-02
P202304563,叶思琪,女,33,4.10104199107227e+17,城镇职工,郑州市,2021-10-17,退保,2026-07-02
P202304527,胡婷,女,25,4.10502199909052e+17,城镇职工,漯河市,2020-03-29,在保,2026-07-02
P202302076,杨浩,男,44,4.101041980112614e+17,城乡居民,郑州市,2022-02-03,在保,2026-07-02
P202303087,叶紫薇,女,48,4.1010319760124224e+17,城镇职工,开封市,2022-09-21,在保,2026-07-02
P202304871,宋建国,男,95,4.1050219290813414e+17,城镇职工,安阳市,2020-01-15,在保,2026-07-02
P202303346,贾波,男,79,4.101031945071839e+17,灵活就业,洛阳市,2021-09-20,在保,2026-07-02
P202304510,刘敏,女,48,4.1010419760515085e+17,城镇职工,平顶山市,2022-06-15,在保,2026-07-02
P202302798,周秀英,女,17,4.1010320070116934e+17,城镇职工,信阳市,2020-08-21,在保,2026-07-02
P202300919,赵海涛,男,41,4.1020219830309766e+17,城乡居民,漯河市,2024-03-12,在保,2026-07-02
P202301647,朱波,男,46,4.101051978081697e+17,城镇职工,南阳市,2020-04-10,在保,2026-07-02
P202300365,周紫薇,女,62,4.1070219620106195e+17,灵活就业,鹤壁市,2020-04-28,在保,2026-07-02
P202303288,朱子轩,男,46,4.101021978042844e+17,城镇职工,驻马店市,2022-06-12,退保,2026-07-02
P202302126,罗思琪,女,59,4.1010619650912704e+17,城乡居民,鹤壁市,2023-03-15,在保,2026-07-02
P202304124,曾雨彤,女,53,4.1070219710328384e+17,城乡居民,平顶山市,2023-08-07,停保,2026-07-02
P202300526,傅子轩,男,17,4.1010320071119366e+17,城乡居民,许昌市,2023-09-24,在保,2026-07-02
P202300056,曹明,男,66,4.1040219580113344e+17,城镇职工,许昌市,2020-12-04,在保,2026-07-02
P202300639,张飞,男,26,4.101021998070422e+17,城镇职工,信阳市,2023-10-20,停保,2026-07-02
P202300303,周淑珍,女,63,4.1070219610712557e+17,灵活就业,平顶山市,2022-08-22,退保,2026-07-02
P202302767,蒋超,男,49,4.1010219750912506e+17,城镇职工,驻马店市,2021-01-29,在保,2026-07-02
P202301277,韩建国,男,91,4.1010319330621766e+17,灵活就业,南阳市,2022-03-31,在保,2026-07-02
P202302056,赵娟,女,35,4.101021989101513e+17,城镇职工,许昌市,,在保,2026-07-02
P202303645,周勇,男,35,4.101031989082147e+17,城乡居民,南阳市,2021-11-18,停保,2026-07-02
P202304144,蒋玉兰,女,55,4.1010219690606637e+17,灵活就业,,2023-02-25,在保,2026-07-02
P202302879,阎艳,女,55,4.10105196901206e+17,城乡居民,平顶山市,2020-03-07,在保,2026-07-02
P202304203,韩宇航,男,32,4.102021992092849e+17,城乡居民,郑州市,2021-02-27,在保,2026-07-02
P202302287,韩佳慧,女,150,4.104021960092177e+17,城镇职工,信阳市,2023-09-23,在保,2026-07-02
P202302262,王涛,男,57,,城镇职工,许昌市,2020-07-21,在保,2026-07-02
P202302297,蔡海涛,男,57,4.103021967080275e+17,城乡居民,驻马店市,2023-05-04,停保,2026-07-02
P202301754,林秀兰,女,17,4.105022007052656e+17,城乡居民,开封市,2020-09-16,停保,2026-07-02
P202301969,王晨曦,男,46,4.104021978061253e+17,城乡居民,洛阳市,2021-06-07,在保,2026-07-02
P202304396,曾飞,男,25,4.101051999012025e+17,城镇职工,新乡市,2024-01-27,在保,2026-07-02
P202303118,蒋思琪,女,36,4.101061988121642e+17,城乡居民,驻马店市,2023-10-02,在保,2026-07-02
P202302394,卢辉,男,38,4.10502198611279e+17,城镇职工,漯河市,2020-01-13,在保,2026-07-02
P202300524,谢佳慧,女,60,4.107021964051704e+17,城乡居民,鹤壁市,2021-09-14,在保,2026-07-02
P202303901,吕文彬,男,39,4.101021985031004e+17,城镇职工,焦作市,2020-05-11,在保,2026-07-02
P202303123,胡军,男,58,4.1020219660709325e+17,城镇职工,开封市,2024-04-14,在保,2026-07-02
P202304157,宋强,男,59,4.1010319651224915e+17,城乡居民,焦作市,2022-02-10,退保,2026-07-02
P202301970,李雨彤,女,70,4.1010219540804096e+17,城乡居民,鹤壁市,2020-11-27,在保,2026-07-02
P202300672,,男,12,4.1010220120507066e+17,城镇职工,鹤壁市,2021-04-20,在保,2026-07-02
P202304189,吴嘉伟,男,42,4.103021982022843e+17,城镇职工,周口市,2021-08-16,在保,2026-07-02
P202300667,宋明,男,45,4.1040219791225594e+17,城乡居民,平顶山市,2024-03-05,在保,2026-07-02
P202304383,傅志强,男,37,4.105021987062388e+17,城乡居民,郑州市,2024-04-22,在保,2026-07-02
P202301888,叶雪,女,57,4.105021967062765e+17,城镇职工,焦作市,2021-06-26,停保,2026-07-02
P202303267,蒋晓红,女,34,4.102021990061056e+17,城镇职工,鹤壁市,2023-03-22,在保,2026-07-02
P202300281,郭明,男,52,4.101041972081976e+17,城乡居民,驻马店市,2022-11-12,在保,2026-07-02
P202301720,杨美琳,女,42,4.1010419820926374e+17,城乡居民,南阳市,2023-07-28,退保,2026-07-02
P202302948,冯凤英,女,0,4.1010420240912755e+17,城乡居民,开封市,,停保,2026-07-02
P202300900,蒋慧,女,35,4.101021989101946e+17,城镇职工,驻马店市,2023-08-04,在保,2026-07-02
P202304900,陈秀兰,女,60,4.102021964112216e+17,城乡居民,开封市,2022-08-08,在保,2026-07-02
P202300761,薛建国,男,39,4.107021985111922e+17,城乡居民,郑州市,2022-12-13,在保,2026-07-02
P202301907,王杰,男,21,4.1010220030103706e+17,城镇职工,南阳市,2022-08-02,在保,2026-07-02
P202304043,丁宇航,男,20,4.105022004092014e+17,灵活就业,鹤壁市,2021-04-11,在保,2026-07-02
P202303824,黄慧,女,53,4.1040219710414496e+17,灵活就业,许昌市,2023-05-26,停保,2026-07-02
P202304139,韩凤英,女,66,4.1020219580521005e+17,城镇职工,新乡市,2024-02-16,在保,2026-07-02
P202303819,董国强,男,42,4.1010519821117466e+17,灵活就业,商丘市,2021-05-09,在保,2026-07-02
P202304301,胡艳,女,42,4.101041982112022e+17,城镇职工,驻马店市,2020-08-03,在保,2026-07-02
P202302594,吴欣怡,女,51,4.101041973072772e+17,城乡居民,焦作市,2024-03-17,在保,2026-07-02
P202304165,刘玲,女,42,4.105021982102277e+17,城镇职工,安阳市,2023-08-22,在保,2026-07-02
P202303032,许淑珍,女,38,4.101041986010874e+17,城镇职工,开封市,2020-12-11,在保,2026-07-02
P202303580,叶志强,男,30,4.1030219940708454e+17,城乡居民,平顶山市,2023-08-26,在保,2026-07-02
P202302833,贾思琪,女,78,4.1070219460915136e+17,城镇职工,漯河市,2024-02-02,在保,2026-07-02
P202303473,董淑珍,女,50,4.1030219740723046e+17,城乡居民,开封市,2023-01-11,在保,2026-07-02
P202300138,黄淑珍,女,44,4.102021980032697e+17,城镇职工,信阳市,2023-11-13,停保,2026-07-02
P202302181,韩诗涵,女,46,4.1070219780819194e+17,城镇职工,焦作市,2020-08-24,在保,2026-07-02
P202302129,何鹏,男,62,4.1070219620322656e+17,城镇职工,平顶山市,2022-03-18,停保,2026-07-02
P202303178,郑桂英,女,40,4.101021984011291e+17,城镇职工,郑州市,2022-11-17,在保,2026-07-02
P202304412,马晨曦,男,48,4.107021976032829e+17,城乡居民,南阳市,2020-10-02,在保,2026-07-02
P202304262,郑磊,男,44,4.101021980072043e+17,城乡居民,开封市,2020-05-12,在保,2026-07-02
P202304345,徐欣怡,女,38,4.101041986052383e+17,城镇职工,安阳市,2022-01-16,停保,2026-07-02
P202301332,何萍,女,71,4.101021953030466e+17,城乡居民,南阳市,2022-03-22,在保,2026-07-02
P202302018,彭海涛,男,13,4.104022011041213e+17,城镇职工,周口市,2021-12-22,在保,2026-07-02
P202302483,吴俊杰,男,85,4.103021939050713e+17,城镇职工,许昌市,2021-03-31,退保,2026-07-02
P202301359,吴海涛,男,23,4.101052001031333e+17,城镇职工,周口市,2022-09-11,在保,2026-07-02
P202301330,傅婷,女,60,4.1010219640325786e+17,城乡居民,鹤壁市,2023-12-03,在保,2026-07-02
P202302151,高紫薇,女,46,4.1010519780625146e+17,城镇职工,信阳市,2022-12-19,在保,2026-07-02
P202302123,宋飞,男,49,4.1010619751114643e+17,城镇职工,平顶山市,2022-06-29,在保,2026-07-02
P202303982,赵斌,男,79,4.10106194501245e+17,城镇职工,周口市,2020-09-18,在保,2026-07-02
P202301253,周凤英,女,14,4.1020220101013677e+17,城乡居民,漯河市,2020-03-10,在保,2026-07-02
P202303279,丁勇,男,51,4.101061973040805e+17,城镇职工,鹤壁市,2022-06-20,退保,2026-07-02
P202303375,冯欣怡,女,19,4.1050220050712934e+17,城镇职工,驻马店市,2021-03-16,在保,2026-07-02
P202302815,贾莉,女,82,4.103021942110287e+17,城乡居民,焦作市,2023-10-18,在保,2026-07-02
P202301849,邓婷,女,67,4.1010519571015994e+17,城乡居民,焦作市,2022-06-15,停保,2026-07-02
P202303038,罗桂英,女,53,4.1010419710105696e+17,城乡居民,许昌市,2023-12-11,在保,2026-07-02
P202300389,程雨彤,女,67,4.1010219570514675e+17,城镇职工,商丘市,2022-12-01,在保,2026-07-02
P202300236,唐嘉伟,男,61,4.102021963051348e+17,城镇职工,商丘市,2022-01-05,在保,2026-07-02
P202301078,何杰,男,42,4.1010619820704595e+17,城镇职工,安阳市,2020-12-05,在保,2026-07-02
P202301985,冯永强,男,67,4.101031957081039e+17,灵活就业,郑州市,2020-11-21,在保,2026-07-02
P202304364,张敏,女,71,4.1050219530605856e+17,城乡居民,鹤壁市,2021-05-09,在保,2026-07-02
P202303963,刘思琪,女,50,4.101021974112094e+17,城镇职工,洛阳市,2021-03-31,在保,2026-07-02
P202300771,程鹏,男,62,4.101041962111086e+17,城镇职工,驻马店市,2022-05-25,在保,2026-07-02
P202302166,孙勇,男,31,4.107021993082455e+17,城镇职工,商丘市,2023-09-18,在保,2026-07-02
P202300674,沈静,女,43,4.1010619810326266e+17,灵活就业,信阳市,2022-01-31,退保,2026-07-02
P202300250,沈俊杰,男,57,4.105021967061377e+17,城乡居民,平顶山市,2023-11-12,在保,2026-07-02
P202301575,卢婷,女,58,4.107021966102386e+17,城镇职工,平顶山市,2021-05-29,在保,2026-07-02
P202303420,董辉,男,40,4.101061984060262e+17,城镇职工,驻马店市,2021-10-15,在保,2026-07-02
P202302082,曹明,男,60,4.1040219641025965e+17,城乡居民,平顶山市,2021-01-16,在保,2026-07-02
P202301824,张娟,女,38,4.101021986101293e+17,城镇职工,信阳市,2023-03-01,停保,2026-07-02
P202300717,程雪,女,52,4.105021972011327e+17,灵活就业,周口市,2022-02-12,在保,2026-07-02
P202304716,林敏,女,49,4.102021975122638e+17,城乡居民,信阳市,2022-05-19,在保,2026-07-02
P202302049,刘天宇,男,44,4.1040219801201184e+17,城镇职工,焦作市,2020-08-13,在保,2026-07-02
P202304179,沈梦瑶,女,82,4.10302194207215e+17,城镇职工,信阳市,2022-09-14,在保,2026-07-02
P202302725,王磊,男,85,4.1010219391202605e+17,灵活就业,驻马店市,2023-05-03,在保,2026-07-02
P202304567,邓子轩,男,65,4.101041959040282e+17,城乡居民,南阳市,2021-07-14,在保,2026-07-02
P202301461,程俊杰,男,47,4.1040219771023194e+17,城镇职工,安阳市,2024-02-07,在保,2026-07-02
P202301669,高雨彤,女,65,4.101061959121773e+17,城乡居民,漯河市,2023-10-18,在保,2026-07-02
P202302757,袁晨曦,男,53,4.101051971032591e+17,城乡居民,平顶山市,2023-06-03,在保,2026-07-02
P202302001,唐淑珍,女,37,4.1070219870913984e+17,灵活就业,南阳市,2021-03-03,停保,2026-07-02
P202300405,杨宇航,男,41,4.107021983111091e+17,城乡居民,驻马店市,2021-02-27,在保,2026-07-02
P202300385,罗鹏,男,36,4.1050219881017344e+17,城乡居民,漯河市,2023-11-07,退保,2026-07-02
P202304538,罗娜,女,44,4.107021980101665e+17,城镇职工,新乡市,2023-08-04,在保,2026-07-02
P202302153,马语嫣,女,50,4.101051974011124e+17,灵活就业,驻马店市,2022-12-30,在保,2026-07-02
P202301634,谢军,男,68,4.101061956061191e+17,城镇职工,开封市,2023-03-26,在保,2026-07-02
P202304632,贾慧,女,40,4.101021984010806e+17,城镇职工,洛阳市,2022-01-18,在保,2026-07-02
P202303926,刘浩,男,43,4.1010319810512966e+17,城镇职工,平顶山市,2022-12-19,在保,2026-07-02
P202304159,赵斌,男,38,4.107021986051402e+17,城乡居民,商丘市,2020-06-02,在保,2026-07-02
P202300224,孙建华,男,20,4.101042004120885e+17,城镇职工,平顶山市,2020-02-16,退保,2026-07-02
P202302194,唐鹏,男,25,4.104021999012726e+17,城乡居民,新乡市,2024-01-09,在保,2026-07-02
P202303137,魏明,男,67,4.101021957011063e+17,城镇职工,周口市,,在保,2026-07-02
P202301825,谢秀兰,女,53,4.101061971100338e+17,灵活就业,周口市,2023-10-18,在保,2026-07-02
P202304658,曾建国,男,33,4.103021991011071e+17,灵活就业,信阳市,2022-11-04,在保,2026-07-02
P202300798,苏天宇,男,62,4.105021962051441e+17,城乡居民,鹤壁市,2021-09-15,在保,2026-07-02
P202302872,高军,男,58,4.101041966040838e+17,城乡居民,商丘市,2022-05-13,在保,2026-07-02
P202300010,周娟,女,59,4.10502196505246e+17,城乡居民,漯河市,2023-04-10,在保,2026-07-02
P202301945,魏俊杰,男,61,4.101021963091192e+17,城镇职工,洛阳市,2020-03-28,在保,2026-07-02
P202301839,曾鹏,男,49,4.1070219750813805e+17,城乡居民,驻马店市,2022-10-06,在保,2026-07-02
P202300256,彭文彬,男,41,4.1030219830110426e+17,城乡居民,平顶山市,2020-06-22,在保,2026-07-02
P202304554,张娜,女,32,4.101041992071488e+17,城乡居民,鹤壁市,2022-03-10,在保,2026-07-02
P202301582,袁丽,女,70,4.101031954032473e+17,城镇职工,安阳市,2020-05-02,在保,2026-07-02
P202302957,苏俊杰,男,66,4.103021958091667e+17,城镇职工,洛阳市,2021-11-19,停保,2026-07-02
P202300925,赵涛,男,71,4.101021953072053e+17,城乡居民,漯河市,2022-09-22,在保,2026-07-02
P202304474,韩静,女,59,4.1020219650127277e+17,城镇职工,开封市,2021-09-26,在保,2026-07-02
P202302509,吴娜,女,25,4.107021999121568e+17,城镇职工,信阳市,2021-08-08,在保,2026-07-02
P202303776,于文博,男,58,4.1070219660503475e+17,城镇职工,郑州市,2020-12-12,退保,2026-07-02
P202304137,梁天宇,男,48,4.1020219760122835e+17,城乡居民,南阳市,2020-05-12,在保,2026-07-02
P202302780,黄天宇,男,58,4.1070219660124294e+17,城镇职工,新乡市,2020-06-23,在保,2026-07-02
P202300540,陈辉,男,39,4.102021985111909e+17,城乡居民,商丘市,2022-04-27,在保,2026-07-02
P202302746,黄军,男,44,4.101041980062101e+17,城乡居民,商丘市,2022-11-04,在保,2026-07-02
P202304544,冯秀兰,女,39,4.1050219850527014e+17,城镇职工,驻马店市,2021-07-15,在保,2026-07-02
P202304617,何浩然,男,70,4.102021954101354e+17,城镇职工,驻马店市,2023-11-07,在保,2026-07-02
P202301146,刘文彬,男,50,4.101021974042796e+17,城乡居民,漯河市,2021-05-29,在保,2026-07-02
P202304469,邓波,男,51,4.1070219730713056e+17,城镇职工,漯河市,2023-08-24,在保,2026-07-02
P202300668,郑美琳,女,77,4.103021947050207e+17,城镇职工,焦作市,2022-07-15,在保,2026-07-02
